user_id,signup_date,state,device_brand,age_group,kyc_completed,bank_linked,first_txn_date,cashback_given,churn_date
U38946,2022-08-19,karnataka,Vivo,18-25,1,1,2022-09-14,0,
U38947,2021-07-23,madhya-pradesh,Vivo,26-35,1,1,2021-08-05,1,2021-10-12
U38948,2020-04-27,andhra-pradesh,Xiaomi,18-25,1,0,,1,
U38949,2019-08-01,karnataka,Vivo,36-45,1,1,2019-08-10,0,
U38950,2021-07-19,himachal-pradesh,Samsung,18-25,1,1,2021-07-26,1,
U38951,2020-03-19,bihar,Samsung,26-35,1,1,2020-03-25,0,2020-05-04
U38952,2022-03-09,madhya-pradesh,Xiaomi,46-60,0,0,,1,
U38953,2020-09-13,maharashtra,Xiaomi,26-35,0,0,,0,
U38954,2021-05-25,uttar-pradesh,Oppo,46-60,1,1,2021-05-27,0,
U38955,2022-11-23,andhra-pradesh,Motorola,36-45,0,0,,1,
U38956,2019-11-13,odisha,Vivo,26-35,1,1,2019-11-19,0,
U38957,2020-07-13,rajasthan,Vivo,18-25,1,0,,0,
U38958,2021-11-03,uttar-pradesh,Realme,18-25,0,0,,0,
U38959,2021-10-11,gujarat,Xiaomi,26-35,1,0,,0,
U38960,2019-11-08,jharkhand,OnePlus,26-35,0,0,,0,
U38961,2020-02-06,andhra-pradesh,Xiaomi,18-25,1,0,,0,
U38962,2022-02-21,punjab,Xiaomi,18-25,1,1,2022-02-27,0,
U38963,2020-12-15,punjab,Xiaomi,46-60,1,1,2020-12-21,1,2021-03-11
U38964,2021-12-13,uttar-pradesh,Motorola,18-25,1,1,2021-12-15,1,
U38965,2021-02-09,gujarat,Vivo,18-25,1,0,,0,
U38966,2020-11-05,maharashtra,Vivo,36-45,0,0,,1,
U38967,2022-09-16,uttar-pradesh,Motorola,36-45,1,0,,0,
U38968,2020-05-13,rajasthan,Apple,36-45,1,1,2020-05-17,0,
U38969,2022-06-27,maharashtra,Others,26-35,1,1,2022-07-02,1,
U38970,2019-11-11,uttar-pradesh,Realme,36-45,0,0,,0,
U38971,2021-09-08,uttar-pradesh,Oppo,36-45,1,1,2021-09-11,1,2021-10-11
U38972,2022-09-11,telangana,Xiaomi,18-25,1,1,2022-09-16,1,
U38973,2021-03-05,maharashtra,Xiaomi,18-25,0,0,,0,
U38974,2022-02-07,bihar,Oppo,36-45,0,0,,0,
U38975,2021-07-17,andhra-pradesh,Oppo,26-35,1,1,2021-08-10,1,2021-09-24
U38976,2022-09-21,himachal-pradesh,Xiaomi,36-45,1,0,,0,
U38977,2019-07-09,maharashtra,Samsung,36-45,1,1,2019-07-19,0,2019-09-04
U38978,2020-06-18,bihar,OnePlus,26-35,1,1,2020-07-06,0,
U38979,2022-12-07,gujarat,Oppo,36-45,0,0,,0,
U38980,2019-06-10,maharashtra,Xiaomi,26-35,0,0,,0,
U38981,2020-05-09,kerala,Realme,18-25,1,1,2020-05-13,0,2020-07-16
U38982,2020-07-14,gujarat,Xiaomi,46-60,0,0,,1,
U38983,2022-03-26,rajasthan,Apple,46-60,1,1,2022-04-01,1,2022-06-26
U38984,2020-02-16,west-bengal,Others,26-35,1,1,2020-02-20,1,2020-04-17
U38985,2019-09-12,tamil-nadu,Oppo,26-35,1,1,2019-09-13,0,2019-11-04
U38986,2021-09-13,rajasthan,Xiaomi,18-25,0,0,,0,
U38987,2022-06-01,tamil-nadu,Xiaomi,36-45,1,1,2022-06-02,1,2022-07-11
U38988,2021-03-10,karnataka,Oppo,26-35,1,1,2021-03-29,1,2021-05-14
U38989,2021-06-20,rajasthan,Xiaomi,36-45,0,0,,1,
U38990,2019-03-10,rajasthan,Others,26-35,1,1,2019-03-15,0,
U38991,2021-05-31,maharashtra,Vivo,26-35,1,0,,0,
U38992,2019-01-13,karnataka,Vivo,18-25,1,1,2019-01-14,0,
U38993,2021-01-18,uttar-pradesh,Xiaomi,26-35,1,0,,0,
U38994,2021-01-15,tamil-nadu,Oppo,46-60,1,1,2021-01-17,1,2021-03-20
U38995,2022-02-19,gujarat,Oppo,26-35,0,0,,0,
U38996,2022-08-05,andhra-pradesh,Vivo,46-60,1,0,,0,
U38997,2019-07-27,kerala,Motorola,46-60,0,0,,1,
U38998,2021-09-05,gujarat,Samsung,26-35,1,0,,0,
U38999,2020-04-13,uttar-pradesh,Samsung,18-25,1,1,2020-04-19,1,
U39000,2020-10-16,rajasthan,Oppo,36-45,0,0,,0,
U39001,2021-08-05,assam,OnePlus,18-25,1,1,2021-08-11,1,
U39002,2022-05-29,punjab,Others,18-25,1,1,2022-06-04,0,
U39003,2019-09-14,madhya-pradesh,Xiaomi,26-35,0,0,,0,
U39004,2019-08-31,rajasthan,Samsung,26-35,1,1,2019-09-15,1,2019-11-27
U39005,2019-09-06,karnataka,Vivo,26-35,1,1,2019-09-28,1,
U39006,2021-03-06,rajasthan,Realme,46-60,1,1,2021-04-02,1,
U39007,2019-10-07,madhya-pradesh,Samsung,18-25,1,0,,0,
U39008,2020-11-25,haryana,Vivo,46-60,0,0,,1,
U39009,2019-02-20,jharkhand,Samsung,18-25,0,0,,0,
U39010,2021-03-16,bihar,Xiaomi,26-35,1,1,2021-03-19,0,
U39011,2022-11-29,west-bengal,Vivo,26-35,1,0,,1,
U39012,2022-04-18,maharashtra,OnePlus,18-25,1,0,,1,
U39013,2022-02-15,west-bengal,Vivo,18-25,1,1,2022-02-19,0,2022-04-27
U39014,2022-06-08,telangana,Vivo,26-35,1,1,2022-06-11,0,
U39015,2020-01-20,punjab,Xiaomi,18-25,1,1,2020-01-26,0,2020-03-08
U39016,2021-01-29,rajasthan,Realme,26-35,1,1,2021-02-21,0,2021-03-31
U39017,2020-06-22,maharashtra,OnePlus,46-60,1,1,2020-06-23,0,
U39018,2021-03-16,uttar-pradesh,Others,26-35,0,0,,0,
U39019,2020-09-11,tamil-nadu,Samsung,18-25,1,1,2020-10-09,0,2020-11-20
U39020,2021-03-31,madhya-pradesh,Samsung,26-35,1,0,,0,
U39021,2020-03-03,gujarat,Apple,18-25,1,1,2020-03-26,1,2020-04-26
U39022,2022-04-28,west-bengal,OnePlus,18-25,0,0,,0,
U39023,2021-12-31,andhra-pradesh,OnePlus,18-25,0,0,,0,
U39024,2022-11-22,jharkhand,Xiaomi,26-35,0,0,,0,
U39025,2022-05-05,bihar,Vivo,46-60,1,0,,0,
U39026,2021-07-06,kerala,Xiaomi,26-35,1,1,2021-07-07,0,
U39027,2019-02-01,madhya-pradesh,Samsung,18-25,1,1,2019-02-08,0,
U39028,2019-07-28,maharashtra,Samsung,36-45,1,1,2019-08-21,0,2019-11-13
U39029,2020-08-29,himachal-pradesh,Vivo,18-25,0,0,,0,
U39030,2022-09-19,maharashtra,Samsung,36-45,1,1,2022-09-21,1,
U39031,2022-07-10,tamil-nadu,Samsung,36-45,1,1,2022-07-15,1,
U39032,2022-08-15,kerala,Xiaomi,36-45,1,1,2022-08-22,0,
U39033,2020-11-02,karnataka,Xiaomi,36-45,1,0,,1,
U39034,2021-01-08,west-bengal,Apple,36-45,0,0,,0,
U39035,2021-09-22,haryana,Vivo,26-35,1,1,2021-10-15,0,2022-01-08
U39036,2019-01-11,kerala,Samsung,18-25,1,0,,1,
U39037,2020-04-17,andhra-pradesh,Oppo,18-25,1,1,2020-05-04,1,2020-06-30
U39038,2022-05-12,gujarat,Vivo,18-25,1,1,2022-05-13,1,
U39039,2020-05-01,uttar-pradesh,Others,18-25,1,0,,0,
U39040,2020-05-28,andhra-pradesh,Vivo,18-25,1,1,2020-05-30,1,
U39041,2022-09-16,madhya-pradesh,Others,36-45,1,0,,0,
U39042,2019-09-28,west-bengal,Xiaomi,26-35,0,0,,0,
U39043,2021-08-31,karnataka,Oppo,36-45,1,0,,0,
U39044,2022-11-25,punjab,Xiaomi,36-45,1,1,2022-12-20,1,
U39045,2019-07-22,gujarat,Oppo,18-25,0,0,,1,
U39046,2022-01-12,maharashtra,Oppo,36-45,1,1,2022-01-13,0,2022-03-23
U39047,2021-03-20,uttar-pradesh,Samsung,26-35,1,1,2021-03-24,0,
U39048,2021-03-25,punjab,Vivo,26-35,1,0,,1,
U39049,2022-04-09,karnataka,Xiaomi,26-35,1,0,,0,
U39050,2019-11-06,andhra-pradesh,Samsung,26-35,0,0,,0,
U39051,2021-01-11,rajasthan,Samsung,26-35,1,0,,1,
U39052,2020-10-21,gujarat,Xiaomi,36-45,1,1,2020-11-11,0,
U39053,2019-09-16,madhya-pradesh,Xiaomi,18-25,1,1,2019-10-07,0,
U39054,2022-05-22,bihar,Oppo,26-35,1,1,2022-06-07,0,2022-07-16
U39055,2022-08-21,uttarakhand,Xiaomi,26-35,1,0,,1,
U39056,2019-04-23,madhya-pradesh,Vivo,18-25,0,0,,0,
U39057,2020-11-05,karnataka,Realme,18-25,0,0,,1,
U39058,2019-02-18,west-bengal,Realme,36-45,1,0,,1,
U39059,2022-06-26,andhra-pradesh,OnePlus,18-25,1,1,2022-07-25,1,
U39060,2019-12-22,gujarat,Vivo,26-35,1,0,,0,
U39061,2021-03-08,maharashtra,Vivo,36-45,1,1,2021-04-03,0,
U39062,2019-04-20,kerala,Motorola,36-45,1,1,2019-04-27,1,
U39063,2019-01-15,jharkhand,Oppo,26-35,1,1,2019-01-18,0,
U39064,2019-04-09,karnataka,Oppo,26-35,1,1,2019-04-15,1,
U39065,2022-09-27,maharashtra,Samsung,26-35,1,1,2022-10-01,0,2022-11-07
U39066,2019-06-14,uttar-pradesh,OnePlus,18-25,0,0,,0,
U39067,2019-08-16,delhi,Oppo,26-35,0,0,,0,
U39068,2022-09-28,west-bengal,Realme,36-45,0,0,,1,
U39069,2019-04-24,tamil-nadu,Samsung,18-25,1,1,2019-05-03,0,
U39070,2019-06-20,karnataka,Xiaomi,26-35,1,0,,0,
U39071,2020-10-31,himachal-pradesh,Vivo,46-60,1,1,2020-11-11,0,
U39072,2021-05-18,uttar-pradesh,Apple,18-25,1,1,2021-06-01,1,
U39073,2019-06-01,uttar-pradesh,Samsung,36-45,1,0,,0,
U39074,2021-04-30,rajasthan,OnePlus,26-35,1,1,2021-05-06,1,
U39075,2019-05-25,tamil-nadu,Samsung,26-35,1,1,2019-06-02,0,2019-07-03
U39076,2022-04-13,uttar-pradesh,Oppo,26-35,1,1,2022-04-14,0,
U39077,2021-07-30,telangana,Realme,18-25,1,1,2021-08-05,0,2021-09-15
U39078,2020-01-30,uttarakhand,Realme,26-35,1,0,,1,
U39079,2022-02-24,karnataka,Vivo,36-45,1,1,2022-02-27,1,
U39080,2020-06-12,west-bengal,Apple,18-25,0,0,,0,
U39081,2020-05-31,karnataka,Realme,26-35,1,0,,1,
U39082,2022-06-30,gujarat,Realme,26-35,1,1,2022-07-06,0,
U39083,2022-07-07,kerala,OnePlus,18-25,1,0,,1,
U39084,2021-11-19,gujarat,Samsung,26-35,1,0,,0,
U39085,2019-06-17,kerala,Others,26-35,0,0,,0,
U39086,2019-10-13,andhra-pradesh,OnePlus,26-35,1,1,2019-11-06,1,2020-01-18
U39087,2019-06-29,himachal-pradesh,Realme,26-35,1,1,2019-07-26,0,
U39088,2020-04-18,gujarat,Vivo,18-25,1,0,,0,
U39089,2019-01-03,telangana,Xiaomi,36-45,1,0,,0,
U39090,2019-04-07,uttar-pradesh,Realme,18-25,0,0,,1,
U39091,2022-10-09,uttar-pradesh,OnePlus,18-25,0,0,,0,
U39092,2022-02-12,tamil-nadu,Vivo,26-35,1,1,2022-02-15,0,
U39093,2021-11-14,uttar-pradesh,Xiaomi,18-25,0,0,,1,
U39094,2019-10-14,maharashtra,Realme,36-45,1,1,2019-11-05,1,2019-12-14
U39095,2022-09-03,uttar-pradesh,Oppo,36-45,1,1,2022-09-26,1,2022-11-26
U39096,2020-01-31,gujarat,Others,18-25,1,0,,1,
U39097,2021-12-23,madhya-pradesh,Xiaomi,18-25,0,0,,1,
U39098,2020-09-12,andhra-pradesh,Samsung,36-45,1,1,2020-09-14,0,
U39099,2022-09-25,uttar-pradesh,Apple,26-35,1,0,,0,
U39100,2021-02-07,uttar-pradesh,Oppo,46-60,1,1,2021-02-11,0,
U39101,2022-03-19,kerala,Apple,36-45,1,0,,0,
U39102,2022-07-02,bihar,Oppo,26-35,0,0,,0,
U39103,2019-04-15,karnataka,Samsung,26-35,1,1,2019-04-16,0,
U39104,2022-10-25,gujarat,Oppo,18-25,1,1,2022-10-26,0,
U39105,2022-11-07,madhya-pradesh,OnePlus,46-60,1,1,2022-11-12,0,2023-01-18
U39106,2022-12-22,madhya-pradesh,Oppo,36-45,0,0,,0,
U39107,2022-02-22,rajasthan,Oppo,26-35,1,1,2022-03-03,0,
U39108,2021-04-09,gujarat,Apple,36-45,1,0,,0,
U39109,2021-09-06,gujarat,Oppo,18-25,1,1,2021-09-24,1,
U39110,2019-09-19,andhra-pradesh,Realme,36-45,0,0,,0,
U39111,2020-02-07,rajasthan,Samsung,18-25,1,1,2020-02-13,0,2020-04-13
U39112,2022-10-12,gujarat,Vivo,18-25,1,1,2022-10-14,0,
U39113,2020-03-22,kerala,Motorola,18-25,0,0,,0,
U39114,2019-05-31,uttar-pradesh,Oppo,26-35,1,0,,0,
U39115,2019-05-06,rajasthan,Samsung,26-35,1,1,2019-05-07,0,
U39116,2020-06-24,madhya-pradesh,Samsung,36-45,1,1,2020-06-29,1,
U39117,2022-09-24,andhra-pradesh,Realme,18-25,1,1,2022-10-19,1,
U39118,2020-06-21,karnataka,Oppo,18-25,1,1,2020-06-23,0,2020-09-16
U39119,2021-12-19,maharashtra,Vivo,26-35,0,0,,1,
U39120,2019-09-13,madhya-pradesh,Xiaomi,26-35,1,1,2019-09-16,1,
U39121,2021-10-08,telangana,Samsung,18-25,1,0,,1,
U39122,2022-10-16,maharashtra,Motorola,26-35,1,0,,0,
U39123,2021-08-12,telangana,Samsung,36-45,1,0,,0,
U39124,2022-07-10,kerala,Vivo,26-35,1,1,2022-07-16,1,
U39125,2020-05-16,haryana,Samsung,26-35,1,1,2020-05-28,0,2020-08-15
U39126,2022-07-10,himachal-pradesh,Realme,36-45,1,1,2022-07-12,1,
U39127,2021-04-25,andhra-pradesh,Xiaomi,26-35,1,1,2021-04-28,1,2021-07-03
U39128,2021-01-13,himachal-pradesh,Apple,26-35,1,1,2021-02-11,0,2021-03-19
U39129,2020-10-11,andhra-pradesh,Vivo,46-60,1,0,,0,
U39130,2021-05-08,madhya-pradesh,Vivo,18-25,1,0,,0,
U39131,2019-05-24,madhya-pradesh,OnePlus,26-35,1,0,,0,
U39132,2022-05-25,telangana,Samsung,26-35,0,0,,1,
U39133,2019-10-11,bihar,Realme,46-60,1,1,2019-10-12,0,2019-11-11
U39134,2019-09-16,andhra-pradesh,Others,18-25,1,1,2019-09-18,0,
U39135,2019-05-28,bihar,Others,46-60,1,1,2019-05-31,0,
U39136,2021-12-22,karnataka,Realme,26-35,1,1,2021-12-26,1,
U39137,2022-01-25,gujarat,Samsung,26-35,1,0,,0,
U39138,2019-10-06,uttar-pradesh,Motorola,26-35,1,1,2019-10-11,1,
U39139,2019-10-14,rajasthan,Samsung,26-35,1,1,2019-10-19,0,
U39140,2019-02-12,tamil-nadu,Samsung,18-25,1,1,2019-02-19,0,
U39141,2021-04-21,maharashtra,Samsung,18-25,1,1,2021-05-06,0,2021-07-09
U39142,2020-03-12,karnataka,Xiaomi,26-35,1,0,,0,
U39143,2019-06-17,madhya-pradesh,Samsung,36-45,1,1,2019-06-21,1,
U39144,2021-12-13,rajasthan,OnePlus,18-25,1,1,2021-12-14,0,
U39145,2021-03-25,odisha,Samsung,36-45,1,1,2021-04-23,0,2021-06-25
U39146,2020-08-11,rajasthan,Samsung,46-60,0,0,,0,
U39147,2019-09-06,rajasthan,Realme,26-35,1,1,2019-09-12,0,
U39148,2021-09-11,bihar,Xiaomi,36-45,1,1,2021-09-26,1,
U39149,2021-02-26,maharashtra,Apple,26-35,1,1,2021-03-04,0,
U39150,2019-05-10,odisha,Apple,46-60,0,0,,0,
U39151,2022-07-30,gujarat,Xiaomi,36-45,1,0,,0,
U39152,2022-07-13,telangana,Samsung,26-35,1,1,2022-07-19,1,
U39153,2022-07-08,madhya-pradesh,Realme,36-45,1,1,2022-07-14,0,
U39154,2020-04-02,karnataka,Vivo,26-35,1,1,2020-04-09,0,2020-07-01
U39155,2019-03-01,delhi,Samsung,26-35,1,1,2019-03-06,1,
U39156,2019-11-15,maharashtra,Samsung,18-25,1,1,2019-11-17,0,2020-02-03
U39157,2020-01-24,odisha,Realme,18-25,1,1,2020-02-21,1,2020-05-19
U39158,2021-04-26,maharashtra,Xiaomi,26-35,1,0,,1,
U39159,2020-06-20,karnataka,Realme,46-60,0,0,,0,
U39160,2019-08-27,odisha,Samsung,36-45,1,0,,1,
U39161,2022-11-14,uttar-pradesh,Realme,18-25,1,0,,0,
U39162,2022-07-09,maharashtra,Others,26-35,1,1,2022-08-03,0,
U39163,2021-06-12,telangana,OnePlus,26-35,0,0,,0,
U39164,2022-05-29,karnataka,Others,18-25,1,1,2022-06-25,1,2022-07-31
U39165,2020-05-03,tamil-nadu,Xiaomi,18-25,1,1,2020-05-12,0,
U39166,2021-05-17,rajasthan,Others,36-45,1,1,2021-05-23,0,
U39167,2021-11-03,madhya-pradesh,Xiaomi,18-25,1,1,2021-11-06,0,
U39168,2020-01-23,telangana,Xiaomi,26-35,1,1,2020-02-02,0,
U39169,2020-10-10,tamil-nadu,Xiaomi,18-25,0,0,,0,
U39170,2022-07-05,odisha,Xiaomi,26-35,1,1,2022-07-10,0,
U39171,2022-06-02,uttar-pradesh,Xiaomi,18-25,1,1,2022-06-09,0,2022-08-18
U39172,2022-04-25,telangana,Oppo,26-35,1,1,2022-05-02,1,
U39173,2019-05-16,telangana,Xiaomi,36-45,0,0,,0,
U39174,2021-04-27,gujarat,Samsung,26-35,0,0,,0,
U39175,2021-08-05,uttarakhand,Vivo,26-35,1,1,2021-08-27,0,
U39176,2021-06-08,rajasthan,Samsung,26-35,1,0,,0,
U39177,2020-07-14,punjab,Others,26-35,1,1,2020-07-22,1,
U39178,2019-01-31,maharashtra,Samsung,18-25,1,1,2019-02-21,1,2019-05-13
U39179,2020-05-14,tamil-nadu,Xiaomi,26-35,1,0,,0,
U39180,2019-10-29,uttar-pradesh,Samsung,18-25,0,0,,0,
U39181,2020-04-06,punjab,Xiaomi,26-35,1,1,2020-04-24,0,
U39182,2022-03-28,rajasthan,Apple,36-45,1,0,,1,
U39183,2022-09-26,gujarat,Vivo,26-35,0,0,,0,
U39184,2019-05-19,madhya-pradesh,Xiaomi,18-25,1,1,2019-05-22,0,
U39185,2022-12-31,rajasthan,Samsung,26-35,1,1,2023-01-04,1,
U39186,2022-03-16,tamil-nadu,Samsung,46-60,1,1,2022-03-30,1,
U39187,2020-04-12,tamil-nadu,Realme,46-60,1,1,2020-04-24,0,
U39188,2022-09-10,bihar,Others,36-45,0,0,,1,
U39189,2020-01-03,himachal-pradesh,Samsung,18-25,0,0,,1,
U39190,2020-12-04,tamil-nadu,Xiaomi,18-25,1,1,2020-12-08,1,
U39191,2019-10-14,madhya-pradesh,Realme,18-25,0,0,,1,
U39192,2021-12-28,haryana,Vivo,36-45,1,0,,1,
U39193,2019-11-02,himachal-pradesh,Realme,36-45,1,1,2019-11-13,1,
U39194,2022-07-24,andhra-pradesh,Xiaomi,26-35,1,1,2022-08-11,0,
U39195,2021-04-03,uttar-pradesh,Others,18-25,1,1,2021-04-27,0,
U39196,2021-07-19,andhra-pradesh,Vivo,26-35,1,1,2021-07-20,0,
U39197,2019-07-28,west-bengal,Apple,26-35,1,0,,1,
U39198,2019-12-25,gujarat,Xiaomi,18-25,1,1,2020-01-24,1,
U39199,2021-02-18,karnataka,Xiaomi,26-35,1,0,,1,
U39200,2022-05-18,karnataka,Samsung,46-60,0,0,,1,
U39201,2020-05-07,kerala,Samsung,18-25,0,0,,0,
U39202,2021-08-02,assam,Xiaomi,46-60,0,0,,1,
U39203,2022-04-09,madhya-pradesh,Xiaomi,26-35,1,1,2022-04-21,1,2022-06-26
U39204,2020-06-16,rajasthan,Xiaomi,26-35,1,1,2020-07-01,0,2020-09-07
U39205,2022-05-24,karnataka,Xiaomi,26-35,1,0,,0,
U39206,2022-07-03,uttar-pradesh,Xiaomi,46-60,1,1,2022-07-06,1,
U39207,2022-03-08,karnataka,Vivo,26-35,1,0,,0,
U39208,2020-10-19,maharashtra,Apple,46-60,1,1,2020-11-17,0,2021-01-16
U39209,2019-12-05,tamil-nadu,Apple,26-35,1,1,2020-01-03,1,
U39210,2020-01-17,uttar-pradesh,OnePlus,26-35,0,0,,1,
U39211,2020-10-03,maharashtra,Samsung,36-45,1,1,2020-10-09,0,2020-12-09
U39212,2020-01-14,maharashtra,Apple,18-25,1,1,2020-01-15,1,2020-04-10
U39213,2022-06-13,odisha,Realme,26-35,1,0,,0,
U39214,2021-04-28,karnataka,OnePlus,18-25,1,1,2021-05-09,0,
U39215,2020-06-10,gujarat,Oppo,26-35,1,1,2020-06-11,1,
U39216,2020-06-12,karnataka,Xiaomi,36-45,1,0,,1,
U39217,2020-09-09,west-bengal,Apple,36-45,0,0,,0,
U39218,2022-11-01,uttar-pradesh,Xiaomi,36-45,1,1,2022-11-13,0,
U39219,2021-12-01,rajasthan,Vivo,36-45,1,1,2021-12-10,0,
U39220,2020-07-24,uttar-pradesh,Realme,26-35,1,1,2020-08-20,0,
U39221,2020-05-23,andhra-pradesh,Motorola,26-35,1,1,2020-06-15,1,2020-07-22
U39222,2022-07-13,maharashtra,Samsung,26-35,1,0,,0,
U39223,2021-05-29,andhra-pradesh,Xiaomi,18-25,1,0,,1,
U39224,2022-12-11,telangana,Oppo,26-35,1,1,2022-12-15,1,2023-01-15
U39225,2022-01-15,rajasthan,Samsung,46-60,1,1,2022-01-18,0,2022-04-06
U39226,2021-06-09,assam,Oppo,26-35,1,1,2021-06-11,0,
U39227,2021-11-04,uttar-pradesh,Apple,18-25,1,1,2021-11-06,0,
U39228,2019-08-20,maharashtra,Vivo,26-35,1,1,2019-08-23,1,
U39229,2019-08-26,maharashtra,Xiaomi,18-25,1,1,2019-09-01,0,
U39230,2019-06-02,tamil-nadu,OnePlus,36-45,1,1,2019-06-03,0,2019-08-03
U39231,2020-09-25,uttar-pradesh,Samsung,26-35,1,1,2020-09-30,0,2020-12-18
U39232,2020-03-31,maharashtra,Others,26-35,1,0,,0,
U39233,2020-03-28,uttar-pradesh,Apple,36-45,1,1,2020-04-03,1,
U39234,2019-04-05,karnataka,Samsung,36-45,1,0,,0,
U39235,2021-05-22,uttar-pradesh,Vivo,36-45,1,1,2021-05-29,0,
U39236,2020-06-11,tamil-nadu,Xiaomi,26-35,1,1,2020-06-28,1,
U39237,2019-02-19,assam,Realme,36-45,1,1,2019-03-04,0,
U39238,2022-05-24,odisha,Samsung,46-60,1,0,,0,
U39239,2022-12-20,maharashtra,Xiaomi,18-25,1,1,2022-12-25,0,2023-02-27
U39240,2021-11-30,kerala,Apple,26-35,1,1,2021-12-21,0,
U39241,2019-02-20,uttar-pradesh,Apple,18-25,1,1,2019-02-22,0,
U39242,2020-10-18,gujarat,Samsung,46-60,1,1,2020-10-24,0,
U39243,2022-02-24,rajasthan,Samsung,18-25,1,1,2022-02-28,1,2022-04-05
U39244,2021-10-20,himachal-pradesh,Oppo,18-25,1,1,2021-10-25,1,2021-11-27
U39245,2021-09-07,west-bengal,Samsung,18-25,1,1,2021-09-13,1,2021-10-21
U39246,2019-06-24,west-bengal,Vivo,26-35,1,1,2019-07-01,0,
U39247,2020-11-14,jharkhand,Oppo,46-60,1,1,2020-12-05,0,
U39248,2020-10-11,uttar-pradesh,Oppo,18-25,1,0,,0,
U39249,2022-12-09,gujarat,Oppo,26-35,1,1,2022-12-26,0,
U39250,2020-12-13,uttar-pradesh,Samsung,36-45,1,1,2020-12-16,1,2021-02-17
U39251,2022-05-01,maharashtra,Vivo,18-25,1,1,2022-05-03,0,
U39252,2022-10-14,telangana,Xiaomi,36-45,1,1,2022-10-18,1,
U39253,2022-09-13,west-bengal,Xiaomi,26-35,1,1,2022-10-12,1,2022-11-16
U39254,2022-11-22,maharashtra,Vivo,36-45,1,1,2022-11-28,1,
U39255,2019-04-25,gujarat,Samsung,26-35,1,0,,0,
U39256,2022-08-04,jharkhand,Xiaomi,26-35,1,1,2022-08-07,0,2022-10-13
U39257,2021-03-06,uttar-pradesh,Realme,18-25,1,1,2021-03-07,0,
U39258,2022-12-01,uttar-pradesh,Xiaomi,26-35,1,1,2022-12-11,0,
U39259,2019-12-08,madhya-pradesh,Vivo,46-60,1,0,,1,
U39260,2021-09-13,uttar-pradesh,Vivo,46-60,1,0,,1,
U39261,2021-12-22,telangana,Xiaomi,36-45,0,0,,0,
U39262,2021-09-07,odisha,Vivo,26-35,0,0,,1,
U39263,2022-06-02,maharashtra,Oppo,18-25,0,0,,0,
U39264,2019-04-17,tamil-nadu,Samsung,46-60,1,1,2019-04-23,1,
U39265,2019-12-18,andhra-pradesh,Realme,46-60,0,0,,1,
U39266,2020-12-30,gujarat,Apple,36-45,1,1,2021-01-04,1,
U39267,2022-03-27,andhra-pradesh,Vivo,46-60,1,1,2022-03-31,1,
U39268,2019-07-20,madhya-pradesh,Xiaomi,26-35,1,1,2019-07-23,0,
U39269,2022-11-10,kerala,Xiaomi,26-35,1,0,,1,
U39270,2019-11-08,karnataka,Xiaomi,36-45,1,1,2019-11-11,0,
U39271,2019-02-02,telangana,Others,26-35,1,1,2019-02-06,1,2019-05-04
U39272,2022-12-31,maharashtra,Vivo,36-45,1,1,2023-01-01,0,
U39273,2020-06-29,madhya-pradesh,Oppo,26-35,1,1,2020-07-04,0,2020-09-09
U39274,2021-03-10,kerala,Oppo,18-25,0,0,,1,
U39275,2020-04-27,jharkhand,Samsung,18-25,1,1,2020-04-29,1,2020-07-16
U39276,2021-08-16,west-bengal,Xiaomi,26-35,1,1,2021-09-13,0,2021-11-10
U39277,2019-12-11,karnataka,Oppo,18-25,1,1,2019-12-14,1,
U39278,2019-08-27,west-bengal,Motorola,26-35,1,1,2019-09-02,0,2019-10-15
U39279,2021-04-24,uttar-pradesh,Vivo,18-25,0,0,,0,
U39280,2020-01-01,madhya-pradesh,Vivo,36-45,0,0,,0,
U39281,2021-03-23,haryana,Realme,36-45,1,0,,0,
U39282,2021-03-20,assam,Realme,36-45,1,1,2021-03-28,1,2021-05-15
U39283,2019-02-16,uttar-pradesh,Vivo,18-25,0,0,,0,
U39284,2020-03-19,west-bengal,Xiaomi,18-25,0,0,,1,
U39285,2019-10-26,himachal-pradesh,Vivo,46-60,1,1,2019-11-11,1,
U39286,2020-01-25,west-bengal,Vivo,36-45,1,1,2020-02-19,1,
U39287,2020-10-25,jharkhand,Xiaomi,36-45,1,0,,1,
U39288,2021-11-07,rajasthan,OnePlus,18-25,1,1,2021-11-12,0,2022-02-05
U39289,2020-08-31,bihar,Vivo,26-35,0,0,,0,
U39290,2019-05-29,maharashtra,Samsung,26-35,0,0,,1,
U39291,2022-01-01,uttar-pradesh,Vivo,18-25,1,1,2022-01-08,1,2022-02-14
U39292,2019-01-14,maharashtra,Oppo,36-45,1,0,,1,
U39293,2019-12-25,maharashtra,Samsung,18-25,1,1,2019-12-31,0,
U39294,2022-06-28,rajasthan,Oppo,18-25,1,1,2022-07-19,0,
U39295,2020-10-16,punjab,Oppo,46-60,1,1,2020-10-20,0,
U39296,2020-12-06,karnataka,Samsung,36-45,1,0,,0,
U39297,2022-09-09,karnataka,Xiaomi,18-25,1,1,2022-10-02,1,
U39298,2022-06-22,telangana,Samsung,26-35,1,1,2022-07-16,1,2022-10-04
U39299,2022-04-22,karnataka,Oppo,26-35,0,0,,0,
U39300,2022-03-08,west-bengal,Vivo,18-25,1,1,2022-03-11,0,
